Art.Nr;Titel;Warengruppe;System;Genre;Label;Nachbestellbar j/n;Bestand;Laufzeit-Gesamt;FSK;EAN;EK-Preis;Bewertung;Empf.VK;Aktions VK;Aktions EK;Darsteller 1;Regisseur;DVD-Anzahl;Beschreibung;Original BestellNr;VÖ-Datum;Lieferant;aktiv;Jpg-Pfad
427506;Switch  Controller Joy-Con 2er lilaoran ge Nintendo;Switch Zubehör;Nintendo Switch;Zubehör;Nintendo;J;     419;;33;0045496431310;      55,48;;    74,99;    74,99;;;;  1;Stell dir vor, der Joy-Con ist ein Glas mit Eiswürfeln. <BR> Dank der HD-Vibration spürst du beim Bewegen des Joy-Con, <BR> wie sich die Eiswürfel im Glas bewegen.<BR><BR>Einer, zwei... Die HD-Vibration ist derart realistisch, <BR> dass du sagen kannst, wie viele Eiswürfel es sind  als ob <BR> du das Glas tatsächlich in deiner Hand hältst.<BR><BR>Die HD-Vibrationsfunktion der Joy-Con ermöglicht ein <BR> mitreißendes Spielerlebnis, das allein durch Bild und Ton <BR> nicht möglich wäre.<BR><BR>Fühle Form, Bewegung und Entfernung<BR>Die Infrarot-Bewegungskamera des Joy-Con (R) erkennt <BR> Formen, Bewegungen und die Entfernung von Objekten, die <BR> die Kamera sieht.<BR><BR>So kann sie zum Beispiel erkennen, ob eine Hand gerade <BR> Schere, Stein oder Papier zeigt. Mit dieser neuen Funktion <BR> stehen nun mehr Eingabemethoden zur Verfügung als jemals <BR> zuvor! <BR>;;04.10.2019;Nintendo Zubehör;1;https://bilderserver.vitrex.de/427506.jpg
427594;No Mans Sky Beyond  PS-4 multilingual;PS4 Software;PS4;ActionAdventure;Sony;J;       5;;6;0711719929802;      21,69;AA;    31,95;    31,95;;;;  1;Baue, handle, entdecke und streife umher ...<BR>Beginne deine Reise am Rand der Euklid-Galaxie und bahne <BR> dir den Weg zu einer interstellaren Existenz in einem <BR> riesigen Universum, das voller Leben, Gefahren und nahezu <BR> unendlicher Geheimnisse steckt.<BR><BR>No Man's Sky ist ein extrem ambitioniertes, stark <BR> stilisiertes Sci-Fi-Abenteuer, das ganze Galaxien umfasst, <BR> die mit prozeduraler Generierung zum Leben erweckt werden. <BR> Reise durch ein endloses Spektrum an zunehmend <BR> vielfältigen und gefährlichen Sternensystemen, halte nach <BR> seltenen Materialien Ausschau, verhandle mit <BR> Außerirdischen, bevölkere Planeten und suche nach <BR> Hinweisen zur Bedeutung der geheimnisvollen Existenz des <BR> Universums.<BR><BR>Wie du überlebst, liegt an dir. Stelle komplette <BR> Schlachtschiffflotten zusammen und durchquere das <BR> Universum. Errichte große, bewohnbare Basen auf <BR> Planetenoberflächen, im Untergrund oder im Meer. Kaufe <BR> deine eigenen Waffen und Raumschiffe, verbessere sie und <BR> kämpfe mit gesetzlosen Weltraumpiraten, feindlicher <BR> Alien-Fauna oder den geheimnisvollen Wächterflotten.<BR><BR>Das Universum will von dir erkundet werden - Billionen <BR> über Billionen von Planeten, die darauf warten, entdeckt <BR> zu werden.<BR>;;11.09.2019;Sony Interactive Entertainment;1;https://bilderserver.vitrex.de/427594.jpg
427595;No Mans Sky Beyond  PS-4  AT multilingual;PS4 Software;PS4;ActionAdventure;Sony;J;       0;;ungeprüft;0711719929307;      22,11;;    31,95;    31,95;;;;  1;Baue, handle, entdecke und streife umher ...<BR>Beginne deine Reise am Rand der Euklid-Galaxie und bahne <BR> dir den Weg zu einer interstellaren Existenz in einem <BR> riesigen Universum, das voller Leben, Gefahren und nahezu <BR> unendlicher Geheimnisse steckt.<BR><BR>No Man's Sky ist ein extrem ambitioniertes, stark <BR> stilisiertes Sci-Fi-Abenteuer, das ganze Galaxien umfasst, <BR> die mit prozeduraler Generierung zum Leben erweckt werden. <BR> Reise durch ein endloses Spektrum an zunehmend <BR> vielfältigen und gefährlichen Sternensystemen, halte nach <BR> seltenen Materialien Ausschau, verhandle mit <BR> Außerirdischen, bevölkere Planeten und suche nach <BR> Hinweisen zur Bedeutung der geheimnisvollen Existenz des <BR> Universums.<BR><BR>Wie du überlebst, liegt an dir. Stelle komplette <BR> Schlachtschiffflotten zusammen und durchquere das <BR> Universum. Errichte große, bewohnbare Basen auf <BR> Planetenoberflächen, im Untergrund oder im Meer. Kaufe <BR> deine eigenen Waffen und Raumschiffe, verbessere sie und <BR> kämpfe mit gesetzlosen Weltraumpiraten, feindlicher <BR> Alien-Fauna oder den geheimnisvollen Wächterflotten.<BR><BR>Das Universum will von dir erkundet werden - Billionen <BR> über Billionen von Planeten, die darauf warten, entdeckt <BR> zu werden.<BR>;;11.09.2019;Sony Interactive Entertainment;1;https://bilderserver.vitrex.de/427595.jpg
427598;Asterix & Obelix XXL3  PS-4  L.E. Kristall-Hinkelstein;PS4 Software;PS4;Adventure;Astragon;J;       0;;6;3760156483573;      27,90;A;    39,99;    39,99;;;;;Wir befinden uns im Jahre 50 v. Chr. Ganz Gallien ist von <BR> den Römern besetzt  ganz Gallien? Nein!<BR><BR>Ein von unbeugsamen Galliern bevölkertes Dorf hört nicht <BR> auf, dem Eindringling Widerstand zu leisten. Und das Leben <BR> ist nicht leicht für die römischen Legionäre, die als <BR> Besatzung in den befestigten Lagern Babaorum, Aquarium, <BR> Laudanum und Kleinbonum liegen  Friedlich ist das Leben in <BR> dem kleinen armorikanischen Dorf, wo die Bewohner unbeirrt <BR> ihren üblichen Beschäftigungen nachgehen. Unsere beiden <BR> Helden, Asterix und Obelix, gehen auf Wildschweinjagd, <BR> Schmied und Fischhändler streiten wie üblich erbittert und <BR> der Häuptling wird majestätisch auf seinem Schild über den <BR> Dorfplatz getragen.<BR><BR>Doch eines Tages erhält der Druide des Dorfes, Miraculix, <BR> seltsame Post. Es ist ein Brief von Edda Heimdallir, der <BR> Hohepriesterin von Thule! Sie verkündet ihm, dass eine <BR> schwere Bedrohung auf ihrem Volk laste, und bittet ihn, <BR> einen geheimnisvollen Hinkelstein aus seinem Versteck zu <BR> holen  Tauchen Sie ein in das Universum von Asterix und <BR> machen Sie sich auf in ein actiongeladenes Abenteuer! <BR> Allein oder mit Ihren Mitstreitern durchstreifen Sie das <BR> römische Reich in allen Himmelsrichtungen und ergründen <BR> dabei das Geheimnis des Kristall-Hinkelsteins mit seinen <BR> unglaublichen Kräften! <BR><BR>Features<BR>- Beherrschen Sie den geheimnisvollen Kristall-Hinkelstein <BR> in all seinen Formen: Stein-Hinkelstein, Eis-Hinkelstein, <BR> Feuer-Hinkelstein und Magnet-Hinkelstein!<BR>- Zum allerersten Mal in der Saga Asterix XXL können 2 <BR> Spieler gemeinsam im Koop-Modus Asterix und Obelix <BR> steuern! Das ideale Abenteuer gemeinsam mit der Familie <BR> oder einem Freund.<BR>- Erleben Sie eine brandneue Geschichte im Universum der <BR> Asterix-Comics, bei der Sie das gesamte römische Reich <BR> durchstreifen.<BR>- Auf Sie warten altbekannte Lieblingsfiguren wie <BR> Miraculix, Troubadix und Majestix, aber auch völlig neue <BR> Figuren, bei deren Namen Sie sich vor Lachen kugeln werden <BR>- Erfüllen Sie zahlreiche Nebenquests und sammeln Sie <BR> Objekte, die auf allen Ebenen versteckt sind.<BR>- Übrigens wurden auch verschiedene Anspielungen auf Filme <BR> im Spiel versteckt, schaffen Sie es, sie zu entdecken?<BR><BR>;;21.11.2019;Astragon Sales & Services GmbH;1;https://bilderserver.vitrex.de/427598.jpg
427599;Asterix & Obelix XXL3  SWITCH  L.E. Kristall-Hinkelstein;Switch Software;Nintendo Switch;Adventure;Astragon;J;       0;;6;3760156483580;      27,90;A;    39,99;    39,99;;;;;Wir befinden uns im Jahre 50 v. Chr. Ganz Gallien ist von <BR> den Römern besetzt  ganz Gallien? Nein!<BR><BR>Ein von unbeugsamen Galliern bevölkertes Dorf hört nicht <BR> auf, dem Eindringling Widerstand zu leisten. Und das Leben <BR> ist nicht leicht für die römischen Legionäre, die als <BR> Besatzung in den befestigten Lagern Babaorum, Aquarium, <BR> Laudanum und Kleinbonum liegen  Friedlich ist das Leben in <BR> dem kleinen armorikanischen Dorf, wo die Bewohner unbeirrt <BR> ihren üblichen Beschäftigungen nachgehen. Unsere beiden <BR> Helden, Asterix und Obelix, gehen auf Wildschweinjagd, <BR> Schmied und Fischhändler streiten wie üblich erbittert und <BR> der Häuptling wird majestätisch auf seinem Schild über den <BR> Dorfplatz getragen.<BR><BR>Doch eines Tages erhält der Druide des Dorfes, Miraculix, <BR> seltsame Post. Es ist ein Brief von Edda Heimdallir, der <BR> Hohepriesterin von Thule! Sie verkündet ihm, dass eine <BR> schwere Bedrohung auf ihrem Volk laste, und bittet ihn, <BR> einen geheimnisvollen Hinkelstein aus seinem Versteck zu <BR> holen  Tauchen Sie ein in das Universum von Asterix und <BR> machen Sie sich auf in ein actiongeladenes Abenteuer! <BR> Allein oder mit Ihren Mitstreitern durchstreifen Sie das <BR> römische Reich in allen Himmelsrichtungen und ergründen <BR> dabei das Geheimnis des Kristall-Hinkelsteins mit seinen <BR> unglaublichen Kräften! <BR><BR>Features<BR>- Beherrschen Sie den geheimnisvollen Kristall-Hinkelstein <BR> in all seinen Formen: Stein-Hinkelstein, Eis-Hinkelstein, <BR> Feuer-Hinkelstein und Magnet-Hinkelstein!<BR>- Zum allerersten Mal in der Saga Asterix XXL können 2 <BR> Spieler gemeinsam im Koop-Modus Asterix und Obelix <BR> steuern! Das ideale Abenteuer gemeinsam mit der Familie <BR> oder einem Freund.<BR>- Erleben Sie eine brandneue Geschichte im Universum der <BR> Asterix-Comics, bei der Sie das gesamte römische Reich <BR> durchstreifen.<BR>- Auf Sie warten altbekannte Lieblingsfiguren wie <BR> Miraculix, Troubadix und Majestix, aber auch völlig neue <BR> Figuren, bei deren Namen Sie sich vor Lachen kugeln werden <BR>- Erfüllen Sie zahlreiche Nebenquests und sammeln Sie <BR> Objekte, die auf allen Ebenen versteckt sind.<BR>- Übrigens wurden auch verschiedene Anspielungen auf Filme <BR> im Spiel versteckt, schaffen Sie es, sie zu entdecken?<BR><BR>;;21.11.2019;Astragon Sales & Services GmbH;1;https://bilderserver.vitrex.de/427599.jpg
427601;Gear Club Unlimited 2  SWITCH Porsche-Ed;Switch Software;Nintendo Switch;Rennspiel;Astragon;J;       1;;o.A.;3760156484358;      27,50;;    39,99;    39,99;;;;;Auf 3.000 Kilometern Rennstrecke können <BR> Geschwindigkeitsliebhaber eine riesige und <BR> abwechslungsreiche Spielwelt entdecken. In 250 Rennen <BR> inklusive Meisterschaften, Missionen und Herausforderungen <BR> erleben sie steile Berghänge, einen ausgedehnten <BR> Nationalpark, eine glühend heiße Wüste oder malerische <BR> Küstenstraßen. Egal ob auf Asphalt, bei Eisglätte oder <BR> unter Rallye-Bedingungen mit sand-, schmutz- oder <BR> schneebedeckten Straßen, in Gear.Club Unlimited 2 wird <BR> jedes Rennen das gesamte fahrerische Können seiner Spieler <BR> auf die Probe stellen.<BR><BR>In der ausgebauten Garage können Spieler ihre <BR> Boliden-Sammlung bewundern, die im Laufe der Rennen <BR> erworben werden können: Porsche 718 Boxster, 918 Spyder, <BR> 911 GT2RS, Dodge Viper, Lotus 3-Eleven, McLaren 72s und <BR> viele mehr. Gear Club Unlimited 2 bietet mehr als 50 <BR> lizenzierte Wagen, die zu den prestigeträchtigsten Marken <BR> der Welt zählen.<BR><BR>Rennfahrer können ihre Fahrzeuge zudem vielseitig <BR> anpassen. Und zwar nicht nur in visueller Hinsicht, über <BR> die Lackierung und die Karosserie, sondern auch in punkto <BR> Fahrverhalten, dank der Einstellungsmöglichkeiten an den <BR> Motoren. Die Gear.Club Unlimited 2 Porsche Edition wird im <BR> Vertrieb durch astragon Sales & Services ab dem 14. <BR> November 2019 exklusiv für die Nintendo Switch erhältlich <BR> sein. <BR>;;14.11.2019;Astragon Sales & Services GmbH;1;https://bilderserver.vitrex.de/427601.jpg
427602;Ancestors Legacy  PS-4  Conquerors Ed.;PS4 Software;PS4;Strategie;Astragon;J;       0;;16;8437020062022;      27,80;A;    39,99;    39,99;;;;;Ancestors Legacy ist ein teambasiertes <BR> Echtzeitstrategiespiel mit starkem Taktikfokus. Es wurde <BR> von der mittelalterlichen Geschichte Europas inspiriert <BR> und erweckt vier verschiedene Nationen und ihre Konflikte <BR> zum Leben - die meist durch Kriege gelöst werden.<BR><BR>Die CONQUEROR'S EDITION enthält ein gedrucktes Artbook <BR> sowie die Soundtrack-CD.<BR><BR>Features:<BR>- 4 spielbare Nationen in einer umfangreichen Kampagne, <BR> die von historischen Ereignissen inspiriert wurde<BR>- Fortschrittliche taktische Optionen, die Terrain, <BR> Erfahrung und Moral kombinieren<BR>- Eine actiongeladene Kamera, mit der Sie sich mitten in <BR> die Schlacht stürzen können<BR>- Herausragende Grafik dank der Unreal Engine 4<BR>- Spannende Mehrspielerschlachten<BR>- Fortschrittliche Ressourcenverwaltung und Errichtung von <BR> Dörfern<BR>;;26.09.2019;Astragon Sales & Services GmbH;1;https://bilderserver.vitrex.de/427602.jpg
427603;Garfield Kart Furious Racing  PS-4;PS4 Software;PS4;Rennspiel;Astragon;J;       1;;o.A.;3760156483740;      24,30;A;    34,99;    34,99;;;;;Garfield ist zurück und bereit, Jon, Odie und weiteren <BR> Freunden aus dem Garfield-Universum in fellund <BR> haarsträubenden Rennen die Krallen zu zeigen!<BR><BR>Alle verfügbaren Charaktere und Karts besitzen ihre ganz <BR> eigenen Merkmale sowie einen einzigartigen Fahrstil und <BR> können mit dutzenden Zubehörteilen weiter individualisiert <BR> werden: Hier kommt alles auf die richtige strategische <BR> Entscheidung des Spielers an, welches Gespann am Besten zu <BR> ihm passt und ihn auf Platz 1 über die Ziellinie rasen <BR> lassen wird.<BR><BR>Features:<BR><BR>- 16 kultige Rennstrecken aus der Welt des gefräßigen <BR> Katers<BR>- Online-Rennen für bis zu 8 Spieler und Split-Screen- <BR> Rennen für bis zu 4 Spieler<BR>- Jede Menge abgefahrene Bonusgegenstände wie Kissen oder <BR> Zauberstab<BR>- Drei Spielmodi: Grand Prix, Einzelrennen und Zeitfahren<BR>- Nintendo SwitchTM-Spieler können bis zu 8 Konsolen über <BR> lokale Verbindungen verknüpfen <BR>;;08.11.2019;Astragon Sales & Services GmbH;1;https://bilderserver.vitrex.de/427603.jpg
427605;Off-Road Racing  PS-4;PS4 Software;PS4;Rennspiel;Astragon;J;       0;;o.A.;3760156484136;      17,50;A;    24,99;    24,99;;;;;Fahren Sie abseits der ausgetretenen Pfade!<BR><BR>Offroad Racing bietet eine riesige Auswahl an <BR> Geländefahrzeugen, um dem Alltag zu entfliehen. Steigen <BR> Sie auf ein Quad, Buggy oder Motocross-Bike und genießen <BR> Sie den Wechsel der Landschaft, während Sie faszinierende <BR> Offroad-Strecken erkunden.<BR><BR>Features:<BR>- 5 Einzelspieler-Spielmodi<BR>- 6 lokale Multiplayer-Spielmodi<BR>- 4 Online-Multiplayer-Modi<BR>- Atemberaubende Offroad-Strecken<BR><BR><BR><BR>;;26.11.2019;Astragon Sales & Services GmbH;1;https://bilderserver.vitrex.de/427605.jpg
427606;Off-Road Racing  SWITCH;Switch Software;Nintendo Switch;Rennspiel;Astragon;J;       0;;o.A.;3760156484105;      17,50;A;    24,99;    24,99;;;;;Fahren Sie abseits der ausgetretenen Pfade!<BR><BR>Offroad Racing bietet eine riesige Auswahl an <BR> Geländefahrzeugen, um dem Alltag zu entfliehen. Steigen <BR> Sie auf ein Quad, Buggy oder Motocross-Bike und genießen <BR> Sie den Wechsel der Landschaft, während Sie faszinierende <BR> Offroad-Strecken erkunden.<BR><BR>Features:<BR>- 5 Einzelspieler-Spielmodi<BR>- 6 lokale Multiplayer-Spielmodi<BR>- 4 Online-Multiplayer-Modi<BR>- Atemberaubende Offroad-Strecken<BR><BR><BR><BR>;;26.11.2019;Astragon Sales & Services GmbH;1;https://bilderserver.vitrex.de/427606.jpg
427608;Bridge to Another World  PC Spiel der Könige   PLAY+SMILE;PC Software;PC;Wimmelbild;Astragon;J;       0;;6;4032222611210;       5,60;B;     9,99;     9,99;;;;  1;Seit vielen Jahren bekämpfen sich der Rote König und die <BR> Weiße Königin und Du steckst mittendrin, nachdem Du durch <BR> einen sonderbaren Spiegel in die Schachwelt gezogen <BR> wurdest. Bist Du die Alice, die den Streit beenden wird? <BR> Oder wirst Du zu einem weiteren Opfer des Krieges? Finde <BR> es in diesem spannenden Wimmelbildabenteuer heraus! <BR>;;06.11.2019;Astragon Sales & Services GmbH;1;https://bilderserver.vitrex.de/427608.jpg
427609;Große Mystery Wimmelbildpaket 9  PC PLAY+SMILE;PC Software;PC;Wimmelbild;Astragon;J;       0;;12;4032222611227;       9,50;B;    14,99;    14,99;;;;  1;;;06.11.2019;Astragon Sales & Services GmbH;1;https://bilderserver.vitrex.de/427609.jpg
427610;Jewel Match Twilight 2  PC PLAY+SMILE;PC Software;PC;Geschicklichkeit;Astragon;J;       0;;6;4032222611234;       5,60;B;     9,99;     9,99;;;;  1;;;09.10.2019;Astragon Sales & Services GmbH;1;https://bilderserver.vitrex.de/427610.jpg
427611;Runefall 2  PC  Die gestohlenen Runen PLAY+SMILE;PC Software;PC;Geschicklichkeit;Astragon;J;       0;;o.A.;4032222611241;       5,60;B;     9,99;     9,99;;;;  1;;;13.11.2019;Astragon Sales & Services GmbH;1;https://bilderserver.vitrex.de/427611.jpg
427612;Dark Tales  PC  Edgar Allen Poes Grube und das Pendel    Big Fish;PC Software;PC;Wimmelbild;Astragon;J;       0;;12;4041417621323;       5,60;B;     9,99;     9,99;;;;  1;;;09.10.2019;Astragon Sales & Services GmbH;1;https://bilderserver.vitrex.de/427612.jpg
427613;Mystery Trackers  PC  Erinnerungen an Shadowfield     Big Fish;PC Software;PC;Wimmelbild;Astragon;J;       0;;12;4041417621347;       5,60;B;     9,99;     9,99;;;;  1;;;23.10.2019;Astragon Sales & Services GmbH;1;https://bilderserver.vitrex.de/427613.jpg
427614;Spirits of Mystery  PC Illusionen;PC Software;PC;Wimmelbild;Astragon;J;       0;;6;4041417621354;       5,60;B;     9,99;     9,99;;;;  1;;;06.11.2019;Astragon Sales & Services GmbH;1;https://bilderserver.vitrex.de/427614.jpg
427615;Vermillon Watch  PC  Blutbad;PC Software;PC;Wimmelbild;Astragon;J;       0;;12;4041417621361;       5,60;B;     9,99;     9,99;;;;  1;;;13.11.2019;Astragon Sales & Services GmbH;1;https://bilderserver.vitrex.de/427615.jpg
427616;Witches Legacy  PC  Vergessene Stadt BIG FISH;PC Software;PC;Wimmelbild;Astragon;J;       0;;6;4041417621378;       5,60;B;     9,99;     9,99;;;;  1;;;13.11.2019;Astragon Sales & Services GmbH;1;https://bilderserver.vitrex.de/427616.jpg
427617;Witches Legacy  PC  8in1 Bundle BIG FISH;PC Software;PC;Sammlung;Astragon;J;       0;;12;4041417621385;       9,50;B;    14,99;    14,99;;;;  1;;;06.11.2019;Astragon Sales & Services GmbH;1;https://bilderserver.vitrex.de/427617.jpg
427637;Farmers Dynasty  XB-ONE;XB-ONE Software;XB-ONE;Simulation;Bigben Interactive;J;       0;;o.A.;3499550369427;      18,28;A;    29,99;    29,99;;;;  1;Der Spieler startet als Nachfahre eines Landwirtes und <BR> übernimmt den Hof der Familie. Dieser ist leider nicht im <BR> besten Zustand. Neben der Feldarbeit und Pflege der Tiere <BR> gehört es hier zu erstem Mal zu den Aufgaben, den gesamten <BR> Hof zu reparieren und zu verschönern. Zu diesem Zweck <BR> leistet der Spieler buchstäblich Handarbeit. Er schnappt <BR> sich die Leiter und wählt die gewünschten Baustoffe, wie <BR> Holz, Ziegel, Dachpappe oder Putz. Stück für Stück werden <BR> so Scheunen, Ställe und Gewächshäuser wieder in Schuss <BR> gebracht. Natürlich kostet das alles Geld, welches durch <BR> den Anbau von Feldfrüchten und den Handel mit tierischen <BR> Erzeugnissen verdient wird. Wachsende Ausgaben fordern <BR> höhere Erträge. Das wiederum führt zum Bedarf stärkerer <BR> und größerer Landmaschinen.<BR><BR>Das Leben eines Landwirts ist facettenreich und wird hier <BR> umfangreich und nachvollziehbar wiedergegeben.<BR>;;22.11.2019;Bigben Interactive GmbH;1;https://bilderserver.vitrex.de/427637.jpg
427640;Fisherman: Fishing Planet  PC  D1;PC Software;PC;Simulation;Bigben Interactive;J;       0;;o.A.;3499550377767;       9,50;A;    14,99;    14,99;;;;  1;THE FISHERMAN ist erstmals als Premium-Version ohne <BR> Mikrotransaktionen in den Regalen erhältlich und bietet <BR> die komplette und erweiterte Erfahrung des FISHING PLANET <BR> Phänomens.<BR><BR>Features:<BR><BR>+ Absolutes Eintauchen dank hochwertiger Audio- und <BR> Grafikqualität<BR>+ Jahreszeiten, klimatische Bedingungen, Tageszeit, <BR> Terrain, Flora und Fauna ... Alles wurde berücksichtigt <BR> und beeinflusst das Gameplay<BR>+ 19 Umgebungen inspiriert von realen Orten, darunter die <BR> Everglades in den USA, Creuse in Frankreich, Tiber in <BR> Italien und viele mehr<BR>+ 143 Fischarten mit realistischem Verhalten<BR>+ Tausende Ausrüstungskombinationen mit verschiedenen <BR> Besonderheiten<BR>+ Einzelspieler- und Ko-op-Turniere sowie regelmäßige <BR> Community-Events<BR>+ Content mit dem Gegenwert von 30 DLCs<BR>;;18.10.2019;Bigben Interactive GmbH;1;https://bilderserver.vitrex.de/427640.jpg
427652;Siedler  PC  Entdecker Edition;PC Software;PC;Sammlung;Ubi Soft;J;       0;;tba;3307216150831;      41,10;;    59,99;    59,99;;;;  1;Die Entdecker EditionVertiefe de Spielerlebnis mit der <BR> Entdecker Edition von Die Siedler, die folgende Inhalte <BR> bietet:<BR><BR>Physische Inhalte:<BR>-  Lithografien: Drei Lithografien (18  13,5 cm), die dir <BR> die wunderbare Welt von Die Siedler näherbringen.<BR>- Original-Soundtrack: Genieße aus-Soundtrack von Die <BR> Siedler.<BR><BR>Digitale Inhalte<BR>- ersion des Spiels Die Siedler<BR>- Pavillon der Stilleischaltbarer Inhalt): Lass deine <BR> Stadt mit der exklDekoration Pavillon der Stille zu <BR> einem Ort des Frierden.<BR><BR>Ein verheerendes Erdbeben mysteriösen Ursprungs zwit die <BR> Siedler, ihre Heimat zu verlassen. Eine Reise inannte <BR> beginnt, mit der Hoffnung, eine neue Heimat zu abei müssen <BR> sie unzählige Herausforderungen meisden Teil eines uralten <BR> Geheimnisses, das ihr Lebenverändert.<BR><BR>In Die Siedler erforschen, erobern und beeln die Spieler <BR> neue Inseln in einer mittelalterlichen Fantasy-Welt.<BR>Funktionen<BR><BR>EIN REBOOT DER MARKE<BR>In Die Siedler verbinden sich die besten, <BR> modernisiertlelemente der Serie mit ganz neuen Funktionen <BR> wie zudem neuen Nahrungssystem oder ein motivierendes <BR> Metagame inem einzigartigen neuen Spielerlebnis. Die <BR> Kampagne kanolo oder kooperativ gespielt werden, mit <BR> beliebig wählbaren Nebenmissionen.<BR>ONLINE-MEHRSPIELER<BR>Verschiedhrspieler-Modi sorgen für spannende Scharmützel <BR> unter den Spielern und bieten grenzenlosen Langzeitspaß.<BR>DIE LIEBE ZUM DETAIL AUF EINEM NEUEN LEVEL<BR>Nie zuvor war Die Siedler so wuselig, detailverliebt und <BR> emotional. Jeder Schritt in den Produktionsketten, jede <BR> einzelne Ware ist visualisiert. Tausende von Siedlern <BR> gehen auf jeder Karte ihrem Tagwerk nach und begeistern <BR> den Spieler durch mannigfaltige Emotionen.<BR>HOCHMODERNE GRAFIK<BR>Dank der Snowdrop-Engine von Ubisoft, die u. a. bei The <BR> Division zum Einsatz kommt, setzt Die Siedler einen neuen <BR> visuellen Benchmark im Aufbau-Strategie-Genre.<BR>SCHLIESSE DICH DER SIEDLER-ALLIANZ AN<BR>Besuche DieSiedler-Allianz.de und hol dir die aktuellsten <BR> News, wirf einen Blick hinter die Kulissen der Entwicklung <BR> von Die Siedler und gestalte die Zukunft der Serie mit.<BR><BR><BR><BR>;;31.12.2021;Ubisoft GmbH;1;https://bilderserver.vitrex.de/427652.jpg
