Art.Nr;Titel;Warengruppe;System;Genre;Label;Nachbestellbar j/n;Bestand;Laufzeit-Gesamt;FSK;EAN;EK-Preis;Bewertung;Empf.VK;Aktions VK;Aktions EK;Darsteller 1;Regisseur;DVD-Anzahl;Beschreibung;Original BestellNr;VÖ-Datum;Lieferant;aktiv;Jpg-Pfad
420195;Fimbul  PS-4;PS4 Software;PS4;ActionAdventure;EuroVideo;J;       0;;16;4009750550755;      13,86;A;    19,99;    19,99;;;;  1;<BR>Kämpfen Sie intensive Wikinger-Schlachten mit tiefer <BR> Geschichte<BR><BR>Der Spieler taucht tief ein in die nordische Sagenwelt und <BR> kämpft sich durch den Fimbul-Winter, um das anstehende <BR> Ragnarök abzuwenden.<BR><BR>Fimbul - ein atmosphärisch visualsiertes <BR> Action-Comic-Adventure, das im letzten Winter vor Ragnarök <BR> - dem Fimbul-Winter  angesiedelt ist.<BR><BR>Als Held Kveldulver macht sich der Spieler daran, Yrding <BR> zu finden und die aufkommende Endzeit zu stoppen. Fimbul <BR> ist eine Geschichte von einer sterbenden Erde, inspiriert <BR> von der nordischen Saga.<BR><BR>;;28.02.2019;EuroVideo Medien GmbH;1;https://bilderserver.vitrex.de/420195.jpg
420196;Long Journey Home  PS-4;PS4 Software;PS4;Simulation;EuroVideo;J;       0;;12;4260252081080;      27,90;A;    39,99;    39,99;;;;  1;Es sollte eigentlich nur ein Testlauf werden - ein <BR> harmloser Ausflug nach Alpha Centauri und zurück. Aber als <BR> bei dem Gravitationsmanöver ein Fehler unterläuft, findest <BR> du dich gemeinsam mit deiner wild zusammengewürfelten Crew <BR> auf der anderen Seite der Galaxie wieder. Jetzt seid ihr <BR> ganz auf euch gestellt, und der einzige Weg zurück führt <BR> durch die unbekannten Weiten des Alls.<BR><BR>Forme Allianzen mit fremdartigen Aliens, von den noblen <BR> Rittern von Wolphax bis hin zu den unberechenbaren Ilitza. <BR> Nutze die unterschiedlichen Fähigkeiten deiner Crew, ob <BR> Archäologie oder Diplomatie. Führe Verhandlungen und triff <BR> moralische Entscheidungen, die das Universum für immer <BR> verändern werden. Tue alles, was nötig ist, um zu <BR> überleben.<BR><BR>The Long Journey Home vereint die Freiheit moderner <BR> roguelike Spiele mit den Geschichten und Quests beliebter <BR> RPGs. Du hast das Kommando! Begleitest du das einsame <BR> gestrandete Alien zurück in seine Heimat? Oder lieferst du <BR> es an deine Sklaventreiber-Freunde aus, um eine Lücke in <BR> deinem Rohstoff-Haushalt zu stopfen? Gibst du das <BR> anvertraute Paket wie versprochen ab oder behältst du es <BR> für dich selbst? Du triffst die Entscheidungen - und lebst <BR> mit den Folgen - in einem pulsierenden Universum, das sein <BR> Gesicht mit jeder neuen Reise verändert.<BR>;;12.12.2018;EuroVideo Medien GmbH;1;https://bilderserver.vitrex.de/420196.jpg
420273;Slime Rancher  PS-4;PS4 Software;PS4;Action;NBG;J;       0;;o.A.;0811949030177;      20,88;A;    29,99;    29,99;;;;  1;<BR>Slime Rancher<BR>Reise in eine wundersame Welt<BR><BR>Slime Rancher ist ein bezauberndes First <BR> Person-Sandkastengame. Spielen Sie als Beatrix LeBeau, <BR> eine tapfere junge Rancherin, die von der Erde aufbricht <BR> in ein Leben in der weiten Ferne, Tausend Lichtjahre von <BR> der Erde entfernt.<BR><BR>;;07.09.2018;NBG Handel u. Verlag AG;1;https://bilderserver.vitrex.de/420273.jpg
420285;Truck Driver  PS-4;PS4 Software;PS4;Simulation;NBG;J;       0;;o.A.;8718591185847;      27,84;A;    39,99;    39,99;;;;  1;Steige in Truck Driver in dein Fahrerhaus, lass den Motor <BR> aufheulen und mach dich auf den Weg!<BR><BR>Fülle den Tank deines mächtigen LKW's und fahre durch eine <BR> riesige offene Welt. Beginne als Vertragsarbeie dich die <BR> Karriereleiter hoch, indem du Aufträge annimmst, Geld <BR> verdienst und dir einen Namen in der lokalen Gemehst. <BR> Kaufe dir deine eigenen Lkws, besorge neue Teile und rase <BR> die Straßen entlang! Hast du das Zeug, ein angesehener <BR> Lastwagenfahrer zu werden?<BR><BR>FEATURES:<BR>- Tauche ein in die Welt der Lastwagenfahrer und <BR> konzentriere dich auf deine Karriere<BR>- Festige mit jedem Auftrag deine Beziehungen zur lokalen <BR> Gemeinde<BR>- Passe deinen Lkw mit einer riesigen Auswahl an Teilen an <BR> und tune ihn bis zur Perfektion<BR>- Erkunde eine riesige offene Welt und beobachte, wie sie <BR> sich mit dirkelt<BR>- Fahre durch wunderschöne Landschaften und vollständig <BR> erforschbare Städte<BR>;;19.09.2019;NBG Handel u. Verlag AG;1;https://bilderserver.vitrex.de/420285.jpg
420288;Control  PS-4;PS4 Software;PS4;ActionAdventure;505 Games;J;      10;;16;8023171042459;      21,33;TOP1;    29,99;    29,99;;;;  1;Nachdem eine übernatürliche Bedrohung eine geheime Agentur <BR> in New York überfällt, wirst du zum neuen Direktor und <BR> musst dich bemühen, die Kontrolle zurückzuerlangen.<BR><BR>Dieses übernatürliche Action-Abenteuer in der dritten <BR> Person ist das neue Werk von Remedy Entertainment. Deine <BR> Aufgabe ist es, eine Kombination aus übernatürlichen <BR> Fähigkeiten, anpassbarer Ausrüstung und reaktiver Umgebung <BR> zu bewältigen, während du dir deinen Weg durch eine tiefe <BR> und unberechenbare Welt freikämpfst. Control ist die <BR> Geschichte von Jesse Faden. Die Haupthandlung konzentriert <BR> sich auf ihre eigene Suche nach Antworten, während sie <BR> sich in ihre Rolle als Direktor eingewöhnt. Die Welt von <BR> Control hat ihre eigene Geschichte, wie auch die <BR> Verbündeten, denen Jesse unterwegs begegnet. Nebenquests <BR> und Geheimnisse finden sich überall. Jesse arbeitet mit <BR> anderen Agenten zusammen, entschlüsselt geheimnisvolle <BR> Botschaften und entdeckt seltsame Experimente.<BR>;;27.08.2019;NBG Handel u. Verlag AG;1;https://bilderserver.vitrex.de/420288.jpg
420289;Control  XB-One;XB-ONE Software;XB-ONE;ActionAdventure;505 Games;J;       0;;16;8023171042541;      21,33;TOP1;    29,99;    29,99;;;;  1;Nachdem eine übernatürliche Bedrohung eine geheime Agentur <BR> in New York überfällt, wirst du zum neuen Direktor und <BR> musst dich bemühen, die Kontrolle zurückzuerlangen.<BR><BR>Dieses übernatürliche Action-Abenteuer in der dritten <BR> Person ist das neue Werk von Remedy Entertainment. Deine <BR> Aufgabe ist es, eine Kombination aus übernatürlichen <BR> Fähigkeiten, anpassbarer Ausrüstung und reaktiver Umgebung <BR> zu bewältigen, während du dir deinen Weg durch eine tiefe <BR> und unberechenbare Welt freikämpfst. Control ist die <BR> Geschichte von Jesse Faden. Die Haupthandlung konzentriert <BR> sich auf ihre eigene Suche nach Antworten, während sie <BR> sich in ihre Rolle als Direktor eingewöhnt. Die Welt von <BR> Control hat ihre eigene Geschichte, wie auch die <BR> Verbündeten, denen Jesse unterwegs begegnet. Nebenquests <BR> und Geheimnisse finden sich überall. Jesse arbeitet mit <BR> anderen Agenten zusammen, entschlüsselt geheimnisvolle <BR> Botschaften und entdeckt seltsame Experimente.<BR>;;27.08.2019;NBG Handel u. Verlag AG;1;https://bilderserver.vitrex.de/420289.jpg
420299;Multi HDMI Kabel 3m  1,4a 3D  gold;Multiplattform;Multiplattform;Zubehör;Diverse;J;       0;;33;4260393030138;       3,20;;     9,99;     9,99;;;;  1;;;15.01.2010;Sonderposten;1;https://bilderserver.vitrex.de/420299.jpg
420341;Rocket League  PS-4  Ultimate Ed.;PS4 Software;PS4;Rennspiel;Warner Games;J;       0;;6;5051890314345;      26,66;;    39,99;    39,99;;;;  1;Rocket League: Ultimate Edition<BR>Willkommen in der Rocket League arena, in der fussball auf <BR> rennsport Trifft<BR><BR>Wähle aus einer Vielzahl abgefahrener Fahrzeuge, die mit <BR> riesigen Raketenboostern ausgerüstet sind, um großartige <BR> Tore aus der Luft zu erzielen und unglaubliche, <BR> spielentscheidende Paraden zu zeigen.<BR><BR>Begeben Sie sich in einem kompletten Offline-Modus aufs <BR> Feld, und beweisen Sie in verschiedenen Spielmodi oder <BR> kämpfe online in Freundschaftsspielen und hitzigen <BR> Ranglisten-Matches. Mit speziellen Mutatoren können Sie <BR> die Regeln zudem komplett ändern. verwirklichen Sie in <BR> einem der tiefgründigsten Systeme zur Personalisierung <BR> überhaupt und trete dank des bahnbrechenden, <BR> plattformübergreifenden Spielens gegen Kontrahenden auf <BR> anderen Systemen an.<BR><BR>Eigenschaften :<BR><BR>- Die ultimative Edition. Die Rocket League Ultimate <BR> Edition enthält alle bisher veröffentlichten DLC-Pakete <BR> wie z.B. Supersonic Fury, Revenge of the Battle-Cars, <BR> Chaos Run sowie das DC Super Heroes DLC Pack und das <BR> brandneue Batmobil Battle-Cars Pack.<BR>- Wahnsinnige Anpassungsmöglichkeiten: Personalisiere Ihr <BR> Fahrzeug mit hunderten verschiedener Artikel für <BR> Milliarden möglicher Kombinationen.<BR>- Fantastischer Mehrspieler-Modus: 4-Spieler <BR> Splitscreenmodus, 8-Spieler-Onlinemodus, Wettkampf- und <BR> Übungsmodus, spezielle Wiedergabelisten im Mutator-Style, <BR> Unterstützung für Privatspiele (Räume mit eigenem Namen <BR> und optionalem Passwortschutz).<BR>- Coole Spielmodi: Freundschaftsspiel 1v1, 2v2, 3v3, 4v4, <BR> Unfairer Modus (1v2, 1v3, 1v4), Rumble, Hoops, Snow Day <BR> und Offline-Saison-Modus.<BR>- Noch mehr Extras: Neue freischaltbare Gegenstände und <BR> Fahrzeuge, Statistik-Tracking, Bestenlisten und vieles <BR> mehr.<BR><BR>;;30.08.2018;Warner Game;1;https://bilderserver.vitrex.de/420341.jpg
420343;Rocket League  Switch  Ultimate Ed.;Switch Software;Nintendo Switch;Rennspiel;Warner Games;J;       0;;6;5051890314369;      33,54;;    49,99;    49,99;;;;  1;Rocket League: Ultimate Edition<BR>Willkommen in der Rocket League arena, in der fussball auf <BR> rennsport Trifft<BR><BR>Wähle aus einer Vielzahl abgefahrener Fahrzeuge, die mit <BR> riesigen Raketenboostern ausgerüstet sind, um großartige <BR> Tore aus der Luft zu erzielen und unglaubliche, <BR> spielentscheidende Paraden zu zeigen.<BR><BR>Begeben Sie sich in einem kompletten Offline-Modus aufs <BR> Feld, und beweisen Sie in verschiedenen Spielmodi oder <BR> kämpfe online in Freundschaftsspielen und hitzigen <BR> Ranglisten-Matches. Mit speziellen Mutatoren können Sie <BR> die Regeln zudem komplett ändern. verwirklichen Sie in <BR> einem der tiefgründigsten Systeme zur Personalisierung <BR> überhaupt und trete dank des bahnbrechenden, <BR> plattformübergreifenden Spielens gegen Kontrahenden auf <BR> anderen Systemen an.<BR><BR>Eigenschaften :<BR><BR>- Die ultimative Edition. Die Rocket League Ultimate <BR> Edition enthält alle bisher veröffentlichten DLC-Pakete <BR> wie z.B. Supersonic Fury, Revenge of the Battle-Cars, <BR> Chaos Run sowie das DC Super Heroes DLC Pack und das <BR> brandneue Batmobil Battle-Cars Pack.<BR>- Wahnsinnige Anpassungsmöglichkeiten: Personalisiere Ihr <BR> Fahrzeug mit hunderten verschiedener Artikel für <BR> Milliarden möglicher Kombinationen.<BR>- Fantastischer Mehrspieler-Modus: 4-Spieler <BR> Splitscreenmodus, 8-Spieler-Onlinemodus, Wettkampf- und <BR> Übungsmodus, spezielle Wiedergabelisten im Mutator-Style, <BR> Unterstützung für Privatspiele (Räume mit eigenem Namen <BR> und optionalem Passwortschutz).<BR>- Coole Spielmodi: Freundschaftsspiel 1v1, 2v2, 3v3, 4v4, <BR> Unfairer Modus (1v2, 1v3, 1v4), Rumble, Hoops, Snow Day <BR> und Offline-Saison-Modus.<BR>- Noch mehr Extras: Neue freischaltbare Gegenstände und <BR> Fahrzeuge, Statistik-Tracking, Bestenlisten und vieles <BR> mehr.<BR><BR>;;30.08.2018;Warner Game;1;https://bilderserver.vitrex.de/420343.jpg
420353;Valthirian Arc Hero School Story  PS-4 AT;PS4 Software;PS4;Action;Diverse;J;       0;;ungeprüft;5060201658993;      14,80;;    24,99;    24,99;;;;  1;WERDE DER BESTE DIREKTOR<BR>Überwache die Entwicklung deiner Heldenschule, baue <BR> Gebäude, verbessere Anlagen und verwalte die täglichen <BR> Aktivitäten deiner Schüler<BR><BR>ENTWICKLE DEINE SCHÜLER<BR>Bilde deine Krieger-, Magier- und Waldläuferschüler aus, <BR> um ihre Fähigkeiten zu verfeinern, und schalte mächtige <BR> Unterklassen - wie Paladin, Gelehrter, Harlekin und andere <BR> - frei!<BR><BR>HILF DEN BÜRGERN VON VALTHIRIA<BR>Schicke Schüler auf zeitbegrenzte Botengänge in die Welt <BR> hinaus oder mach dich selbst auf den Weg, um mit deinem <BR> eigenen Team Quests anzunehmen und das Abenteuer hautnah <BR> zu erleben<BR><BR>BEHERRSCHE MACHT UND MAGIE<BR>Nutze mächtige Fertigkeiten und wirke explosive Zauber in <BR> Echtzeitkämpfen mit einer Gruppe aus vier Schülern<BR><BR>STELLE EINE VIELZAHL UNTERSCHIEDLICHER WAFFEN UND <BR> RÜSTUNGEN HER<BR>Erbeute Materialen von deinen Gegnern und entwickle Pläne, <BR> um stärkere Ausrüstung herzustellen und die Fähigkeiten <BR> deiner Schüler zu verbessern<BR><BR>ERLEBE EINE GROSSARTIGE RPG-STORY<BR>Schmiede Allianzen mit einem der fünf rivalisierenden <BR> Königinreiche, um das Schicksal von ganz Valthiria zu <BR> verändern und verschiedene Ausgänge zu erleben <BR>;;30.10.2018;Sonderposten;1;https://bilderserver.vitrex.de/420353.jpg
420378;VR Astro Bot Rescue Mission  PS-4;PS4 Software;PS4;Jump'N Run;Sony;J;       0;;6;0711719762119;      29,33;AA;    44,95;    44,95;;;;  1;Ein völlig neues Jump 'n' Run<BR><BR>Bei dieser mutigen Rettungsmission erlebst du Jump 'n' <BR> Runs dank PlayStation VR aus einer völlig neuen <BR> Perspektive.<BR><BR>Du schlüpfst darin in die Rolle von Astro, einen Roboter, <BR> der seine Crew retten muss. Und mit dem PS VR-Headset <BR> tauchst du wie nie zuvor in die Action ein! Jeder Sprung <BR> gelingt mit unglaublicher Präzision  und sei neugierig: Es <BR> gibt jede Menge Geheimnisse zu entdecken. Vergiss nicht, <BR> dich nach vorne zu lehnen, um um Ecken zu schauen, und <BR> Pfade zu erstellen, die du in Roboterform erklimmen kannst.<BR><BR>Dich erwarten 20 Missionen voller tödlicher Fallen, Feinde <BR> und Endgegner. Das Schicksal von Astros Crew liegt in <BR> deinen Händen!<BR>;;04.10.2018;Sony Interactive Entertainment;1;https://bilderserver.vitrex.de/420378.jpg
420379;VR Astro Bot Rescue Mission  PS-4  AT;PS4 Software;PS4;Jump'N Run;Sony;J;       0;;ungeprüft;0711719761617;      29,92;;    44,95;    44,95;;;;  1;Ein völlig neues Jump 'n' Run<BR><BR>Bei dieser mutigen Rettungsmission erlebst du Jump 'n' <BR> Runs dank PlayStation VR aus einer völlig neuen <BR> Perspektive.<BR><BR>Du schlüpfst darin in die Rolle von Astro, einen Roboter, <BR> der seine Crew retten muss. Und mit dem PS VR-Headset <BR> tauchst du wie nie zuvor in die Action ein! Jeder Sprung <BR> gelingt mit unglaublicher Präzision  und sei neugierig: Es <BR> gibt jede Menge Geheimnisse zu entdecken. Vergiss nicht, <BR> dich nach vorne zu lehnen, um um Ecken zu schauen, und <BR> Pfade zu erstellen, die du in Roboterform erklimmen kannst.<BR><BR>Dich erwarten 20 Missionen voller tödlicher Fallen, Feinde <BR> und Endgegner. Das Schicksal von Astros Crew liegt in <BR> deinen Händen!<BR>;;04.10.2018;Sony Interactive Entertainment;1;https://bilderserver.vitrex.de/420379.jpg
420476;PixArk  PS-4;PS4 Software;PS4;ActionAdventure;Koch Media;J;       3;;12;0884095191733;      13,67;AA;    19,99;    19,99;;;;  1;Betreten Sie eine Welt voller Mysterien, Gefahren, uralter <BR> Dinosaurier, fantastischen Wesen und Würfeln! Arbeiten Sie <BR> alleine oder gemeinsam mit einem Stamm um Materialien zu <BR> sammeln, nützliche Gegenstände herzustellen, wilde <BR> Kreaturen zu zähmen und riesige Stützpunkte zu bauen, um <BR> in PixArk zu überleben!<BR><BR>Willkommen in PixArk, einer weiten, wilden Welt voller <BR> Dinosaurier, magischer Wesen und unendlichen Abenteuern! <BR> Um in diesem mysteriösen Land zu überleben, müssen Sie <BR> wilde oder auch knuddelige Geschöpfe zähmen, Hightech <BR> Werkzeuge und magische Gegenstände fertigen und sich ihre <BR> eigene Basis aus Würfeln bauen.<BR><BR>Erleben Sie mit PixArk ein einzigartiges Abenteuer mit <BR> einer unendlichen Menge an Quests. Spielen Sie alleine <BR> oder schließen Sie sich mit Ihren Freunden zu einem Stamm <BR> zusammen. Verbringen Sie Ihre Zeit damit eine gewaltige <BR> Festung zu erbauen oder gehen Sie einer Quest in einer <BR> ausgedehnten Hölle nach. Fliegen Sie auf dem Rücken eines <BR> Drachens und zermalmen Sie Ihre Gegner mit einem <BR> Zauberstab. Reiten Sie einen mächtigen T-Rex und schießen <BR> Sie Ihre Feinde mit einem Raketenwerfer ab. In der Welt <BR> von PixArk entscheiden Sie, wie Sie spielen - so lange Sie <BR> überleben!<BR><BR>Features:<BR>- Über 100 Kreaturen zum Zähmen, Trainieren und Reiten<BR>- Voxel-Block-Baussystem<BR>- Prozedural generierte Karten<BR>- Prozedural generierte Quests<BR>- Creative Mode - Sie können alles bauen was sie sich <BR> vorstellen, egal wohin<BR>- Umfangreiche Charakter-Kreationswerkzeuge und <BR> Charakter-Weiterentwicklungs-Systeme mit Fähigkeitsbäumen <BR> und individualisierbaren Statistiken <BR>;;31.05.2019;Koch Media GmbH;1;https://bilderserver.vitrex.de/420476.jpg
420477;PixArk  XB-One;XB-ONE Software;XB-ONE;ActionAdventure;Koch Media;J;       2;;12;0884095191740;      13,67;AA;    19,99;    19,99;;;;  1;Betreten Sie eine Welt voller Mysterien, Gefahren, uralter <BR> Dinosaurier, fantastischen Wesen und Würfeln! Arbeiten Sie <BR> alleine oder gemeinsam mit einem Stamm um Materialien zu <BR> sammeln, nützliche Gegenstände herzustellen, wilde <BR> Kreaturen zu zähmen und riesige Stützpunkte zu bauen, um <BR> in PixArk zu überleben!<BR><BR>Willkommen in PixArk, einer weiten, wilden Welt voller <BR> Dinosaurier, magischer Wesen und unendlichen Abenteuern! <BR> Um in diesem mysteriösen Land zu überleben, müssen Sie <BR> wilde oder auch knuddelige Geschöpfe zähmen, Hightech <BR> Werkzeuge und magische Gegenstände fertigen und sich ihre <BR> eigene Basis aus Würfeln bauen.<BR><BR>Erleben Sie mit PixArk ein einzigartiges Abenteuer mit <BR> einer unendlichen Menge an Quests. Spielen Sie alleine <BR> oder schließen Sie sich mit Ihren Freunden zu einem Stamm <BR> zusammen. Verbringen Sie Ihre Zeit damit eine gewaltige <BR> Festung zu erbauen oder gehen Sie einer Quest in einer <BR> ausgedehnten Hölle nach. Fliegen Sie auf dem Rücken eines <BR> Drachens und zermalmen Sie Ihre Gegner mit einem <BR> Zauberstab. Reiten Sie einen mächtigen T-Rex und schießen <BR> Sie Ihre Feinde mit einem Raketenwerfer ab. In der Welt <BR> von PixArk entscheiden Sie, wie Sie spielen - so lange Sie <BR> überleben!<BR><BR>Features:<BR>- Über 100 Kreaturen zum Zähmen, Trainieren und Reiten<BR>- Voxel-Block-Baussystem<BR>- Prozedural generierte Karten<BR>- Prozedural generierte Quests<BR>- Creative Mode - Sie können alles bauen was sie sich <BR> vorstellen, egal wohin<BR>- Umfangreiche Charakter-Kreationswerkzeuge und <BR> Charakter-Weiterentwicklungs-Systeme mit Fähigkeitsbäumen <BR> und individualisierbaren Statistiken <BR>;;31.05.2019;Koch Media GmbH;1;https://bilderserver.vitrex.de/420477.jpg
420478;PixArk  Switch;Switch Software;Nintendo Switch;ActionAdventure;Koch Media;J;       0;;12;0884095192648;      13,67;AA;    19,99;    19,99;;;;  1;Betreten Sie eine Welt voller Mysterien, Gefahren, uralter <BR> Dinosaurier, fantastischen Wesen und Würfeln! Arbeiten Sie <BR> alleine oder gemeinsam mit einem Stamm um Materialien zu <BR> sammeln, nützliche Gegenstände herzustellen, wilde <BR> Kreaturen zu zähmen und riesige Stützpunkte zu bauen, um <BR> in PixArk zu überleben!<BR><BR>Willkommen in PixArk, einer weiten, wilden Welt voller <BR> Dinosaurier, magischer Wesen und unendlichen Abenteuern! <BR> Um in diesem mysteriösen Land zu überleben, müssen Sie <BR> wilde oder auch knuddelige Geschöpfe zähmen, Hightech <BR> Werkzeuge und magische Gegenstände fertigen und sich ihre <BR> eigene Basis aus Würfeln bauen.<BR><BR>Erleben Sie mit PixArk ein einzigartiges Abenteuer mit <BR> einer unendlichen Menge an Quests. Spielen Sie alleine <BR> oder schließen Sie sich mit Ihren Freunden zu einem Stamm <BR> zusammen. Verbringen Sie Ihre Zeit damit eine gewaltige <BR> Festung zu erbauen oder gehen Sie einer Quest in einer <BR> ausgedehnten Hölle nach. Fliegen Sie auf dem Rücken eines <BR> Drachens und zermalmen Sie Ihre Gegner mit einem <BR> Zauberstab. Reiten Sie einen mächtigen T-Rex und schießen <BR> Sie Ihre Feinde mit einem Raketenwerfer ab. In der Welt <BR> von PixArk entscheiden Sie, wie Sie spielen - so lange Sie <BR> überleben!<BR><BR>Features:<BR>- Über 100 Kreaturen zum Zähmen, Trainieren und Reiten<BR>- Voxel-Block-Baussystem<BR>- Prozedural generierte Karten<BR>- Prozedural generierte Quests<BR>- Creative Mode - Sie können alles bauen was sie sich <BR> vorstellen, egal wohin<BR>- Umfangreiche Charakter-Kreationswerkzeuge und <BR> Charakter-Weiterentwicklungs-Systeme mit Fähigkeitsbäumen <BR> und individualisierbaren Statistiken <BR>;;31.05.2019;Koch Media GmbH;1;https://bilderserver.vitrex.de/420478.jpg
